email,encrypted_password,username,first_name,last_name,reset_password_token,reset_password_sent_at,remember_created_at,sign_in_count,current_sign_in_at,last_sign_in_at,current_sign_in_ip,last_sign_in_ip,session_token,created_at,updated_at,confirmation_token,confirmed_at,confirmation_sent_at,unconfirmed_email,isModerator
h@a573.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a573,Michael,Jordan,,,,-43.33333333,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a574.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a574,Kobe,Bryant,,,,-43.41025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a575.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a575,Dwayne,Wade,,,,-43.48717949,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a576.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a576,Manu,Ginobili,,,,-43.56410256,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a577.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a577,Harsha,Pitawela,,,,-43.64102564,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a578.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a578,Michael,Jordan,,,,-43.71794872,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a579.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a579,Kobe,Bryant,,,,-43.79487179,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a580.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a580,Dwayne,Wade,,,,-43.87179487,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a581.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a581,Manu,Ginobili,,,,-43.94871795,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a582.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a582,Stephen,Curry,,,,-44.02564103,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a583.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a583,Kevin,Durant,,,,-44.1025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a584.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a584,Harsha,Pitawela,,,,-44.17948718,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a585.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a585,Michael,Jordan,,,,-44.25641026,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a586.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a586,Kobe,Bryant,,,,-44.33333333,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a587.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a587,Dwayne,Wade,,,,-44.41025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a588.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a588,Manu,Ginobili,,,,-44.48717949,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a589.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a589,Harsha,Pitawela,,,,-44.56410256,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a590.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a590,Michael,Jordan,,,,-44.64102564,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a591.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a591,Kobe,Bryant,,,,-44.71794872,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a592.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a592,Dwayne,Wade,,,,-44.79487179,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a593.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a593,Manu,Ginobili,,,,-44.87179487,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a594.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a594,Stephen,Curry,,,,-44.94871795,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a595.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a595,Kevin,Durant,,,,-45.02564103,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a596.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a596,Harsha,Pitawela,,,,-45.1025641,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a597.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a597,Michael,Jordan,,,,-45.17948718,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a598.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a598,Kobe,Bryant,,,,-45.25641026,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a599.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a599,Dwayne,Wade,,,,-45.33333333,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a600.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a600,Manu,Ginobili,,,,-45.41025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a601.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a601,Harsha,Pitawela,,,,-45.48717949,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a602.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a602,Michael,Jordan,,,,-45.56410256,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a603.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a603,Kobe,Bryant,,,,-45.64102564,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a604.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a604,Dwayne,Wade,,,,-45.71794872,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a605.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a605,Manu,Ginobili,,,,-45.79487179,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a606.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a606,Stephen,Curry,,,,-45.87179487,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a607.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a607,Kevin,Durant,,,,-45.94871795,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a608.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a608,Harsha,Pitawela,,,,-46.02564103,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a609.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a609,Michael,Jordan,,,,-46.1025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a610.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a610,Kobe,Bryant,,,,-46.17948718,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a611.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a611,Dwayne,Wade,,,,-46.25641026,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a612.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a612,Manu,Ginobili,,,,-46.33333333,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a613.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a613,Harsha,Pitawela,,,,-46.41025641,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a614.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a614,Michael,Jordan,,,,-46.48717949,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a615.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a615,Kobe,Bryant,,,,-46.56410256,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a616.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a616,Dwayne,Wade,,,,-46.64102564,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a617.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a617,Manu,Ginobili,,,,-46.71794872,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a618.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a618,Stephen,Curry,,,,-46.79487179,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a619.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a619,Kevin,Durant,,,,-46.87179487,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a620.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a620,Harsha,Pitawela,,,,-46.94871795,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a621.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a621,Michael,Jordan,,,,-47.02564103,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a622.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a622,Kobe,Bryant,,,,-47.1025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a623.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a623,Dwayne,Wade,,,,-47.17948718,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a624.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a624,Manu,Ginobili,,,,-47.25641026,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a625.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a625,Harsha,Pitawela,,,,-47.33333333,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a626.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a626,Michael,Jordan,,,,-47.41025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a627.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a627,Kobe,Bryant,,,,-47.48717949,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a628.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a628,Dwayne,Wade,,,,-47.56410256,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a629.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a629,Manu,Ginobili,,,,-47.64102564,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a630.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a630,Stephen,Curry,,,,-47.71794872,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a631.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a631,Kevin,Durant,,,,-47.79487179,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a632.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a632,Harsha,Pitawela,,,,-47.87179487,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a633.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a633,Michael,Jordan,,,,-47.94871795,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a634.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a634,Kobe,Bryant,,,,-48.02564103,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a635.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a635,Dwayne,Wade,,,,-48.1025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a636.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a636,Manu,Ginobili,,,,-48.17948718,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a637.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a637,Harsha,Pitawela,,,,-48.25641026,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a638.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a638,Michael,Jordan,,,,-48.33333333,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a639.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a639,Kobe,Bryant,,,,-48.41025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a640.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a640,Dwayne,Wade,,,,-48.48717949,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a641.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a641,Manu,Ginobili,,,,-48.56410256,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a642.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a642,Stephen,Curry,,,,-48.64102564,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a643.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a643,Kevin,Durant,,,,-48.71794872,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a644.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a644,Harsha,Pitawela,,,,-48.79487179,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a645.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a645,Michael,Jordan,,,,-48.87179487,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a646.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a646,Kobe,Bryant,,,,-48.94871795,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a647.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a647,Dwayne,Wade,,,,-49.02564103,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a648.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a648,Manu,Ginobili,,,,-49.1025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a649.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a649,Harsha,Pitawela,,,,-49.17948718,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a650.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a650,Michael,Jordan,,,,-49.25641026,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a651.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a651,Kobe,Bryant,,,,-49.33333333,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a652.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a652,Dwayne,Wade,,,,-49.41025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a653.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a653,Manu,Ginobili,,,,-49.48717949,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a654.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a654,Stephen,Curry,,,,-49.56410256,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a655.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a655,Kevin,Durant,,,,-49.64102564,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a656.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a656,Harsha,Pitawela,,,,-49.71794872,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a657.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a657,Michael,Jordan,,,,-49.79487179,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a658.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a658,Kobe,Bryant,,,,-49.87179487,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a659.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a659,Dwayne,Wade,,,,-49.94871795,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a660.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a660,Manu,Ginobili,,,,-50.02564103,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
